cents,multiplier,numerator,denominator,description
435.084,1.28571428571429,9,7,septimal major third
439.353,1.28888888888889,58,45
440.139,1.28947368421053,49,38
441.278,1.29032258064516,40,31
443.081,1.29166666666667,31,24
443.517,1.2919921875,1323,1024
444.772,1.29292929292929,128,99
446.363,1.29411764705882,22,17
448.15,1.29545454545455,57,44
448.879,1.296,162,125
449.275,1.2962962962963,35,27
450.047,1.296875,83,64,83rd harmonic
452.484,1.2987012987013,100,77
454.214,1.3,13,10
456.986,1.30208333333333,125,96,augmented third (5 4 x 25 24)
459.994,1.30434782608696,30,23
462.348,1.30612244897959,64,49
463.069,1.30666666666667,98,75
464.428,1.30769230769231,17,13
466.278,1.30909090909091,72,55
466.851,1.30952380952381,55,42
467.936,1.31034482758621,38,29
470.781,1.3125,21,16,septimal fourth
473.135,1.31428571428571,46,35
475.114,1.31578947368421,25,19
476.539,1.31687242798354,320,243
478.259,1.31818181818182,29,22
478.492,1.318359375,675,512
480.646,1.32,33,25
485.286,1.32352941176471,45,34
491.269,1.328125,85,64,85th harmonic
498.045,1.33333333333333,4,3,perfect fourth
500,1.33483985417003,3005792134919727,2251799813685248,equal-tempered perfect fourth
505.757,1.33928571428571,75,56
509.397,1.34210526315789,51,38
511.518,1.34375,43,32,43rd harmonic
512.412,1.34444444444444,121,90
512.905,1.3448275862069,39,29
514.612,1.34615384615385,35,26
515.621,1.3469387755102,66,49
516.761,1.34782608695652,31,23
519.551,1.35,27,20
523.319,1.35294117647059,23,17
525.745,1.35483870967742,42,31
528.687,1.35714285714286,19,14
529.812,1.35802469135802,110,81
531.532,1.359375,87,64,87th harmonic
532.328,1.36,34,25
533.742,1.36111111111111,49,36
536.951,1.36363636363636,15,11
539.104,1.36533333333333,512,375
543.015,1.36842105263158,26,19
544.462,1.3695652173913,63,46
546.815,1.37142857142857,48,35
547.211,1.37174211248285,1000,729
551.318,1.375,11,8,undecimal tritone (11th harmonic)
554.812,1.37777777777778,62,45
556.737,1.37931034482759,40,29
558.796,1.38095238095238,29,21
561.006,1.38271604938272,112,81
563.382,1.38461538461538,18,13
568.717,1.38888888888889,25,18,augmented fourth (4 3 x 25 24)
570.88,1.390625,89,64,89th harmonic
571.726,1.39130434782609,32,23
573.657,1.39285714285714,39,28
575.001,1.39393939393939,46,33
578.582,1.3968253968254,88,63
582.512,1.4,7,5,septimal tritone
585.721,1.4025974025974,108,77
588.27,1.40466392318244,1024,729,low Pythagorean tritone
590.224,1.40625,45,32,high 5-limit tritone
591.648,1.40740740740741,38,27
593.718,1.40909090909091,31,22
595.149,1.41025641025641,55,39
597,1.41176470588235,24,17
600,1.4142135623731,6369051672525773,4503599627370496,2 x equal-tempered tritone
600.088,1.41428571428571,99,70
603,1.41666666666667,17,12
606.282,1.41935483870968,44,31
607.623,1.42045454545455,125,88
608.352,1.42105263157895,27,19
609.354,1.421875,91,64,91st harmonic
609.776,1.42222222222222,64,45,low 5-limit tritone
611.73,1.423828125,729,512,high Pythagorean tritone
613.154,1.425,57,40
614.279,1.42592592592593,77,54
617.488,1.42857142857143,10,7,septimal tritone
621.418,1.43181818181818,63,44
624.999,1.43478260869565,33,23
626.343,1.43589743589744,56,39
628.274,1.4375,23,16,23rd harmonic
631.283,1.44,36,25,diminished fifth (3 2 x 24 25)
631.855,1.44047619047619,121,84
632.696,1.44117647058824,49,34
636.618,1.44444444444444,13,9
638.994,1.44642857142857,81,56
640.119,1.44736842105263,55,38
641.204,1.44827586206897,42,29
643.263,1.45,29,20
645.188,1.45161290322581,45,31
646.991,1.453125,93,64,93rd harmonic
648.682,1.45454545454545,16,11
651.771,1.45714285714286,51,35
652.789,1.458,729,500
653.185,1.45833333333333,35,24
656.985,1.46153846153846,19,13
660.896,1.46484375,375,256
663.049,1.46666666666667,22,15
665.507,1.46875,47,32,47th harmonic
666.258,1.46938775510204,72,49
667.672,1.47058823529412,25,17
670.188,1.47272727272727,81,55
671.313,1.47368421052632,28,19
674.255,1.47619047619048,31,21
674.691,1.4765625,189,128
676.681,1.47826086956522,34,23
680.449,1.48148148148148,40,27,"dissonant wolf 5-limit fifth"
683.239,1.48387096774194,46,31
683.827,1.484375,95,64,95th harmonic
684.379,1.48484848484848,49,33
685.388,1.48571428571429,52,35
687.095,1.48717948717949,58,39
688.16,1.48809523809524,125,84
694.243,1.49333333333333,112,75
694.816,1.49382716049383,121,81
700,1.49830707687668,421735949569275,281474976710656,equal-tempered perfect fifth
701.955,1.5,3,2,perfect fifth
716.322,1.5125,121,80
719.354,1.51515151515152,50,33
719.895,1.515625,97,64,97th harmonic
721.508,1.51703703703704,1024,675
721.741,1.51724137931034,44,29
723.461,1.51875,243,160
724.886,1.52,38,25
726.865,1.52173913043478,35,23
729.219,1.52380952380952,32,21
732.064,1.52631578947368,29,19
733.149,1.52727272727273,84,55
733.722,1.52777777777778,55,36
735.572,1.52941176470588,26,17
736.931,1.53061224489796,75,49
737.652,1.53125,49,32,49th harmonic
740.006,1.53333333333333,23,15
743.014,1.536,192,125,diminished sixth (8 5 x 24 25)
745.786,1.53846153846154,20,13
747.516,1.54,77,50
750.725,1.54285714285714,54,35
751.121,1.54320987654321,125,81
753.637,1.54545454545455,17,11
755.228,1.546875,99,64,99th harmonic
756.919,1.54838709677419,48,31
758.722,1.55,31,20
760.674,1.55172413793103,45,29
764.916,1.55555555555556,14,9,septimal minor sixth
768.125,1.55844155844156,120,77
769.855,1.56,39,25
772.627,1.5625,25,16,augmented fifth
775.636,1.56521739130435,36,23
782.492,1.57142857142857,11,7,undecimal minor sixth
786.422,1.575,63,40
787.255,1.57575757575758,52,33
789.854,1.578125,101,64,101st harmonic
790.756,1.57894736842105,30,19
792.18,1.58024691358025,128,81,Pythagorean minor sixth
792.616,1.58064516129032,49,31
794.134,1.58203125,405,256
